Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN
2015-05-05,157.91,46.85,63.86,75.47,93.65,22.71,75.0,2.28,143.99,13.48,107.2,223.71,31.865,41.59,134.4321,75.36,62.97,60.0,90.93,168.55,59.51,61.5,285.75,300.69,30.22,70.0,543.0,530.8,50.35,421.19
2015-05-06,157.64,46.54,63.94,73.84,93.0,23.2,74.48,2.29,144.09,13.45,107.37,220.92,31.77,41.59,134.5616,75.04,63.24,60.0,90.51,155.01,58.91,61.28,283.31,296.66,30.095,67.31,535.1,524.22,50.68,419.1
2015-05-07,158.61,46.5,64.7,69.72,94.49,24.41,74.73,2.32,144.53,13.54,107.89,221.54,31.875,41.8,135.1533,75.24,64.96,62.83,91.96,162.96,58.87,61.49,287.3,298.11,30.145,67.72,542.0,530.7,51.24,426.88
2015-05-08,160.6,47.57,65.24,67.37,95.89,25.045,76.31,2.31,144.76,13.66,109.26,223.47,32.11,42.5,136.7989,76.43,66.27,63.16,93.66,163.02,59.71,62.38,292.82,303.3,30.13,67.27,549.0,538.22,52.17,433.69
2015-05-11,159.9,47.33,65.2,66.56,96.01,24.64,76.785,2.32,145.51,13.68,109.3,223.04,31.945,42.62,134.9868,76.1,66.33,63.25,91.5,161.04,59.35,63.18,301.74,301.38,30.045,66.87,545.8,535.7,51.34,432.85
2015-05-12,160.07,47.13,64.81,68.56,95.42,24.61,76.57,2.35,147.13,13.71,110.08,221.0,31.685,41.91,133.5723,75.97,65.18,62.68,92.64,161.08,58.64,61.78,296.79,296.67,29.95,66.91,538.7,529.04,51.15,431.02
2015-05-13,161.31,47.03,65.3,66.25,95.68,24.63,77.08,2.37,149.38,13.36,109.79,220.96,31.8,41.81,134.0069,76.12,64.71,62.54,91.4,159.41,58.75,61.74,295.69,297.74,29.735,66.99,539.5,529.62,51.0,426.87
2015-05-14,163.15,48.67,65.97,68.31,96.98,25.17,79.43,2.33,149.86,13.54,111.48,223.37,31.885,42.05,136.4753,78.36,66.13,63.63,93.31,161.69,59.31,61.87,297.46,298.8,30.135,67.64,549.2,538.4,52.6,432.28
2015-05-15,163.3,48.71,65.99,67.45,97.02,25.42,78.92,2.32,151.62,13.7,112.74,222.4,31.835,42.04,137.2704,77.96,66.5,64.38,94.31,160.56,59.28,61.79,296.6,297.48,30.5,67.6,546.5,533.85,52.82,426.0
2015-05-18,162.87,48.84,65.61,68.66,97.46,25.42,79.41,2.35,151.88,13.74,113.73,224.8,31.965,42.63,136.7619,77.94,67.58,63.26,94.53,163.16,59.86,61.89,295.76,300.48,30.615,68.09,546.7,532.3,51.95,425.24
2015-05-19,163.12,49.01,65.73,68.01,97.18,25.48,79.62,2.28,152.94,13.62,114.09,224.34,32.125,42.37,136.3736,77.3,66.99,62.7,94.53,161.96,59.24,61.83,298.43,300.91,30.63,68.75,549.3,537.36,51.78,421.71
2015-05-20,161.9,49.14,65.89,66.85,97.05,25.75,79.61,2.32,149.9,13.63,114.4,225.71,32.355,42.61,136.013,76.91,63.96,62.54,94.63,164.44,59.22,61.54,297.5,300.0,30.7,68.73,552.5,539.27,51.8,423.86
2015-05-21,162.06,49.34,65.65,65.07,96.83,25.62,80.56,2.28,157.5,13.78,114.69,225.46,31.445,42.32,136.8174,77.64,64.69,62.71,93.74,168.57,59.38,61.4,301.22,297.2,30.665,68.1,556.8,542.51,51.64,431.63
2015-05-22,160.98,49.03,65.48,63.45,96.39,25.49,80.04,2.28,160.2,13.7,114.52,224.88,31.355,42.5,135.6895,77.66,64.4,61.87,93.48,171.94,59.29,61.26,301.35,300.31,30.605,67.6,554.5,540.11,51.23,427.63
2015-05-25,160.98,49.03,65.48,63.45,96.39,25.49,80.04,2.28,160.2,13.7,114.52,224.88,31.355,42.5,135.6895,77.66,64.4,61.87,93.48,171.94,59.29,61.26,301.35,300.31,30.605,67.6,554.5,540.11,51.23,427.63
2015-05-26,159.59,48.6,66.1,60.74,96.09,25.41,79.365,2.22,158.0,13.42,113.88,222.63,30.87,42.06,135.0146,76.925,62.37,61.16,93.33,165.94,59.27,60.89,300.07,297.75,30.34,67.38,547.2,532.32,51.28,425.47
2015-05-27,161.02,49.01,67.38,61.85,96.77,25.71,80.16,2.28,157.22,13.44,115.21,224.85,31.23,42.61,136.4013,77.74,63.4,61.32,94.48,168.12,59.7,61.82,306.79,302.28,30.63,67.61,554.3,539.79,51.83,431.42
2015-05-28,160.87,49.26,67.47,60.57,96.91,25.725,80.015,2.27,156.35,13.33,116.39,225.04,31.28,41.75,137.0115,77.03,63.74,60.59,94.43,166.19,61.18,61.94,313.08,300.07,30.73,67.8,554.2,539.78,51.62,426.57
2015-05-29,159.08,48.6,66.59,59.72,96.04,25.26,79.09,2.28,153.22,13.6,117.97,223.66,31.11,41.19,135.6802,76.27,64.64,60.15,92.73,163.84,60.67,62.44,306.81,298.03,30.65,67.32,545.3,532.11,51.2,429.23
2015-06-01,158.98,48.94,66.93,60.34,96.19,25.395,79.87,2.25,153.32,13.64,119.62,223.09,31.05,40.92,136.3181,75.23,66.09,59.85,93.6,164.78,61.74,62.04,309.16,297.14,30.695,66.92,549.2,533.99,51.2,430.92
2015-06-02,159.08,48.94,66.62,59.66,96.33,25.53,79.82,2.3,155.36,13.45,117.33,224.74,31.13,41.11,136.9653,75.46,65.72,60.66,92.92,163.91,62.37,62.39,305.71,298.22,30.26,67.13,554.0,539.18,50.63,430.99
2015-06-03,160.16,48.86,67.01,62.05,96.98,25.96,80.13,2.28,156.53,13.15,116.95,226.07,31.255,41.1,137.1409,76.02,65.86,61.45,91.48,161.53,63.4,62.81,306.42,299.0,29.805,67.72,555.3,540.31,50.35,436.59
2015-06-04,158.35,48.68,67.42,63.31,95.93,25.685,78.75,2.33,156.6,13.02,115.98,223.02,31.055,40.54,134.9129,75.14,65.51,61.27,91.63,159.06,62.79,61.83,303.38,295.19,29.53,67.05,551.7,536.7,49.88,430.78
2015-06-05,157.08,48.45,67.4,63.82,95.4,25.77,78.86,2.33,157.39,13.15,116.86,222.15,30.905,40.31,134.5893,75.24,65.66,61.13,89.98,160.26,62.91,61.9,302.3,295.42,29.145,66.48,549.5,533.33,48.21,426.95
2015-06-08,156.59,48.44,67.79,63.1,94.77,25.44,78.16,2.31,157.31,13.08,116.0,220.21,30.81,39.95,133.6278,74.89,62.53,60.69,90.62,159.38,61.99,61.4,298.66,295.51,29.02,65.82,543.5,526.83,48.32,423.5
2015-06-09,156.98,48.18,67.67,61.51,94.94,25.52,77.9,2.29,157.42,13.51,117.24,218.48,30.835,40.12,133.5261,72.9,60.65,60.6,89.9,159.04,61.58,60.95,296.87,293.53,28.905,65.71,542.2,526.69,48.56,425.48
2015-06-10,159.04,48.5,68.24,63.0,96.52,25.5,79.56,2.32,160.27,13.32,117.94,223.86,31.26,40.52,134.9221,74.61,60.76,61.17,90.29,169.88,62.52,61.62,301.29,299.71,29.02,66.91,552.6,536.69,49.22,430.77
2015-06-11,159.86,49.06,68.04,63.44,96.92,25.3,79.65,2.32,160.53,13.52,117.95,224.15,31.495,40.53,135.1625,74.05,61.82,61.46,91.9,168.77,62.96,61.65,301.92,300.63,29.395,67.49,550.0,534.61,48.33,432.97
2015-06-12,158.04,48.67,67.05,63.65,96.1,25.4,79.86,2.31,161.21,13.35,115.87,221.65,31.285,39.84,134.0069,73.44,63.5,59.78,91.21,169.04,63.02,61.1,298.98,301.55,29.06,67.37,547.5,532.33,48.04,429.92
2015-06-15,155.87,48.07,66.91,65.02,95.79,24.54,78.9,2.32,158.32,13.44,121.01,221.23,31.025,39.52,133.2488,72.5,62.66,57.92,91.22,173.22,63.22,60.86,301.35,299.46,28.935,66.67,543.0,527.2,47.54,423.67
2015-06-16,156.49,48.48,66.77,65.71,96.7,24.74,79.94,2.35,159.05,13.58,124.97,223.82,31.225,39.79,134.7095,72.85,62.28,57.98,91.83,177.14,64.29,60.61,298.98,297.42,29.14,67.33,544.9,528.15,48.02,427.26
2015-06-17,156.95,48.57,67.77,65.65,96.93,24.87,77.91,2.47,158.99,13.67,123.86,223.31,31.235,39.6,135.1348,72.81,62.03,58.45,92.7,179.81,62.29,61.17,298.79,297.7,29.295,67.18,546.6,529.26,48.56,427.81
2015-06-18,159.62,49.94,68.98,67.16,97.31,25.14,79.39,2.52,160.25,13.85,124.5,225.04,31.545,39.9,135.8466,73.27,63.99,59.64,93.3,184.01,62.15,61.41,302.47,301.27,29.715,68.35,556.2,536.73,49.46,439.39
2015-06-19,158.95,49.89,69.48,67.73,97.02,25.01,79.7,2.58,160.5,13.85,124.07,225.13,31.28,39.49,134.2103,72.29,64.65,58.6,93.23,184.4,63.24,61.67,302.37,302.71,29.57,66.45,557.5,536.69,49.32,434.92
2015-06-22,159.68,50.03,70.12,68.36,98.59,25.23,82.28,2.62,163.26,13.94,128.05,227.9,31.415,39.81,134.8389,73.01,66.22,59.01,92.5,188.24,63.31,62.08,307.25,305.5,29.525,66.28,559.7,538.19,49.79,436.29
2015-06-23,159.84,49.88,70.02,67.4,98.25,25.42,83.55,2.61,163.89,13.71,128.2,227.92,31.425,39.6,133.9329,72.23,66.52,58.96,91.62,190.92,62.98,62.08,312.32,304.18,29.06,66.36,563.4,540.48,49.08,445.99
2015-06-24,157.54,49.5,69.22,66.65,97.77,25.44,83.4,2.62,163.42,13.64,127.51,226.42,31.24,40.19,132.8697,71.325,66.2,57.64,90.19,184.98,61.12,62.05,308.66,303.39,28.84,65.95,558.6,537.84,48.97,440.84
2015-06-25,155.92,49.33,69.82,66.05,99.48,25.4,83.94,2.58,164.2,13.53,132.6,225.89,31.67,40.05,132.0469,71.37,65.43,58.27,88.92,185.9,61.57,61.73,309.15,303.97,28.685,65.03,558.0,535.23,49.16,440.1
2015-06-26,157.09,49.97,70.46,66.75,99.0,25.04,82.74,2.47,164.28,13.46,130.05,226.76,31.845,40.02,131.3535,71.13,64.75,59.1,88.67,184.45,62.63,61.63,306.6,302.95,28.92,65.83,553.1,531.69,49.48,438.1
2015-06-29,153.95,49.01,67.18,65.33,96.68,24.49,81.28,2.34,158.93,13.16,127.28,219.27,30.72,38.74,126.7772,69.18,63.86,56.24,87.34,177.76,61.65,59.9,299.25,291.45,28.77,64.68,541.3,521.52,48.67,429.86
2015-06-30,154.3,49.08,67.19,65.73,96.78,24.21,81.01,2.4,159.29,13.26,127.46,218.6,31.1,38.58,126.4999,69.82,64.43,55.27,87.46,180.77,62.71,60.14,303.46,291.94,28.86,64.87,540.0,520.51,48.91,434.09
2015-07-01,155.65,49.52,68.51,66.16,98.06,24.73,80.945,2.42,162.65,13.19,128.9,220.07,31.215,39.26,128.0623,70.37,64.3,54.46,88.9,183.86,63.22,60.21,306.91,292.86,29.065,65.49,543.3,521.84,49.1,437.39
2015-07-02,155.38,49.41,68.21,65.21,97.33,24.63,80.75,2.53,162.11,13.3,125.51,219.25,30.98,39.58,127.0084,69.91,65.01,55.03,88.86,185.22,63.29,59.77,307.51,295.72,29.505,64.99,547.3,523.4,48.99,437.71
2015-07-03,155.38,49.41,68.21,65.21,97.33,24.63,80.75,2.53,162.11,13.3,125.51,219.25,30.98,39.58,127.0084,69.91,65.01,55.03,88.86,185.22,63.29,59.77,307.51,295.72,29.505,64.99,547.3,523.4,48.99,437.71
2015-07-06,155.08,49.74,68.22,65.7,97.34,24.82,80.5,2.47,163.42,13.2,117.43,215.75,30.79,39.36,125.8342,69.76,66.16,54.25,89.74,186.24,62.5,59.56,306.7,295.9,29.55,64.81,545.6,522.86,49.87,436.04
2015-07-07,155.43,50.21,68.56,65.68,98.68,25.05,80.59,2.09,163.53,13.24,115.33,215.65,30.885,39.79,126.5831,70.11,67.44,54.25,91.01,187.33,63.5,59.65,307.0,298.96,30.39,65.74,550.0,525.02,51.68,436.72
2015-07-08,152.71,49.25,67.66,64.39,97.62,24.8,79.99,2.01,159.99,12.91,112.67,208.8,30.23,38.75,122.9498,68.855,66.12,53.07,90.98,184.66,62.74,58.48,299.67,293.69,30.205,64.92,541.7,516.83,51.03,429.7
2015-07-09,153.75,49.19,67.97,65.72,97.75,25.125,80.47,1.98,162.07,13.01,112.67,210.63,30.33,38.92,122.2749,69.3,66.54,53.44,90.08,188.16,62.2,59.19,304.1,295.44,29.795,65.41,544.7,520.68,50.95,434.39
2015-07-10,154.95,49.93,69.23,68.04,98.78,25.36,80.59,1.96,164.11,13.1,114.6,213.82,30.855,39.4,125.6678,69.98,70.55,54.0,90.65,192.53,62.94,60.27,312.13,301.93,30.045,66.19,556.1,530.13,51.31,443.51
2015-07-13,156.47,49.72,69.57,67.91,100.55,25.885,81.44,1.96,169.31,13.05,114.02,216.52,30.71,39.96,126.1856,71.67,72.25,55.38,90.86,199.11,63.61,60.99,318.35,304.16,30.135,67.25,571.7,546.55,51.33,455.57
2015-07-14,156.78,50.2,69.8,69.02,100.74,26.06,81.89,2.05,167.21,13.12,115.75,216.66,30.705,40.49,126.8327,72.29,73.62,55.33,91.28,205.0,64.31,61.52,321.13,304.9,30.15,67.59,584.2,561.1,51.35,465.57
2015-07-15,156.0,49.31,69.75,67.55,99.95,25.765,82.12,1.96,168.47,13.18,115.48,216.73,30.895,40.13,127.1193,72.06,73.72,54.27,91.48,203.8,64.63,60.89,320.13,300.03,30.2,68.06,584.0,560.22,51.23,461.19
2015-07-16,157.17,49.77,69.99,68.84,101.45,25.85,82.52,1.87,169.36,13.35,112.91,219.99,31.11,40.34,126.7218,72.63,74.69,54.42,92.41,204.26,65.37,61.27,317.37,302.15,30.67,67.98,601.8,579.85,52.91,475.48
2015-07-17,156.69,49.9,69.99,72.33,100.48,25.81,82.1,1.79,169.7,13.21,112.92,218.8,30.795,39.95,125.9267,72.72,74.77,53.01,91.82,204.3,64.93,61.39,316.21,302.37,30.235,67.59,699.6,672.93,53.22,483.01
2015-07-20,157.12,50.06,70.8,72.12,100.72,26.25,82.09,1.8,168.69,13.08,111.6,218.24,30.78,40.06,125.0299,73.48,74.14,52.75,92.03,204.46,66.04,61.67,317.75,302.66,30.125,67.71,692.8,663.02,53.71,488.1
2015-07-21,155.76,49.76,70.54,75.58,100.39,26.09,81.19,1.8,167.53,12.94,111.55,217.9,30.9,39.57,123.3658,72.55,74.95,52.09,92.16,204.88,65.16,60.82,317.0,299.57,29.815,67.7,695.4,662.3,53.55,488.0
2015-07-22,155.41,50.98,70.56,75.18,102.33,25.95,80.73,1.79,168.22,13.17,113.88,218.69,30.94,40.33,122.7741,72.75,75.83,51.71,93.12,206.16,65.23,61.07,315.35,301.69,30.035,68.37,695.1,662.1,53.96,488.27
2015-07-23,149.5,51.2,70.52,73.19,102.42,25.94,80.64,1.76,168.39,12.94,112.05,216.25,30.93,40.25,122.6909,73.51,73.79,51.32,91.87,207.84,65.59,61.08,314.95,284.34,29.585,68.36,674.7,644.28,53.82,482.18
2015-07-24,149.33,51.05,68.08,73.1,101.17,26.18,80.98,1.67,168.31,12.79,110.0,213.69,30.96,39.31,120.241,72.52,74.1,49.81,92.51,200.99,60.4,61.43,308.21,274.11,29.63,68.32,654.8,623.56,53.79,529.42
2015-07-27,148.71,50.69,69.34,72.72,100.39,25.61,79.93,1.62,168.34,12.93,110.23,210.16,30.765,39.61,119.0946,71.63,73.02,49.81,92.64,198.1,60.98,61.2,326.98,267.0,30.125,68.4,658.3,627.26,53.95,531.41
2015-07-28,151.11,50.94,71.23,74.12,101.69,25.71,80.59,1.77,170.3,12.77,112.31,208.02,31.165,40.45,122.7926,73.65,74.32,50.78,92.64,203.55,61.2,62.39,339.5,270.81,30.27,68.58,659.7,628.0,55.25,526.03
2015-07-29,151.45,51.06,70.77,75.62,102.45,25.98,80.25,1.96,173.06,12.83,112.6,210.41,32.27,40.4,124.01299999999999,73.21,74.78,51.91,93.59,198.76,62.6,63.75,337.99,272.85,30.21,69.04,661.4,631.93,54.4,529.0
2015-07-30,151.57,50.77,70.16,77.26,102.66,26.06,81.29,1.93,172.54,12.69,114.15,209.25,32.02,40.97,131.5939,74.96,75.16,53.4,92.6,199.29,62.36,63.2,328.87,272.51,30.485,69.16,664.6,632.59,54.2,536.76
2015-07-31,151.34,50.69,70.01,77.46,103.11,25.79,81.99,1.93,174.21,12.8,112.97,207.9,32.025,40.95,131.7511,76.71,75.75,54.2,92.71,197.44,62.7,63.22,331.15,275.04,30.755,68.95,657.5,625.61,54.38,536.15
2015-08-03,150.12,50.5,69.73,77.4,103.21,25.52,81.4,2.2,173.81,12.73,113.79,208.75,32.015,41.0,134.8667,75.75,78.02,53.29,94.19,195.73,62.61,62.69,334.92,273.4,30.795,69.38,664.7,631.21,54.66,535.03
2015-08-04,150.4,50.51,69.95,88.8,103.42,25.67,82.06,2.13,175.1,12.56,115.19,211.02,31.965,40.62,135.0608,75.61,77.77,53.63,93.36,197.15,61.44,62.63,331.0,275.8,30.4,62.34,661.3,629.25,54.92,531.9
2015-08-05,151.01,50.48,70.3,92.89,104.5,28.71,83.38,2.16,175.27,12.59,118.07,212.08,32.05,40.72,136.3181,76.03,79.03,53.26,92.55,197.94,62.07,62.88,336.64,275.56,30.54,62.5,673.3,643.78,55.47,537.01
2015-08-06,149.26,50.32,69.24,94.32,103.1,28.71,82.19,2.11,172.74,12.6,116.4,209.63,31.84,40.12,135.9206,74.42,77.75,51.77,92.22,189.73,60.94,62.29,319.47,269.47,30.315,61.97,670.2,642.68,55.57,529.46
2015-08-07,148.89,50.11,68.62,95.68,103.74,28.78,82.69,2.09,173.75,12.64,116.39,209.02,32.02,39.99,135.1533,74.53,77.99,51.24,92.61,189.62,60.73,62.67,321.05,270.16,30.36,62.54,664.4,635.3,55.49,522.62
2015-08-10,151.24,50.66,69.21,95.57,105.2,28.81,83.62,1.93,173.66,12.68,117.09,211.83,32.46,40.47,137.1502,75.01,78.63,52.69,92.16,190.43,61.7,63.38,321.91,270.24,30.315,63.1,663.1,633.73,55.71,524.0
2015-08-11,148.48,50.39,68.25,100.95,103.58,28.46,83.9,1.9,171.92,12.35,118.35,207.5,32.12,39.42,135.6247,72.96,79.96,52.0,92.44,186.31,61.15,63.16,317.49,267.99,30.325,63.47,690.3,660.78,55.73,527.46
2015-08-12,148.52,50.09,68.75,100.65,103.77,28.66,83.82,1.9,172.0,13.06,117.3,203.33,32.055,38.89,134.4044,73.92,78.54,51.12,92.2,191.01,60.83,63.07,315.81,269.53,30.66,63.61,691.5,659.56,55.74,525.91
2015-08-13,147.4,49.84,68.54,105.75,103.39,28.85,84.31,1.79,187.79,12.66,118.25,203.53,32.085,38.56,134.7372,73.84,79.29,50.42,92.27,188.83,60.2,63.29,315.65,268.92,30.76,63.49,686.5,656.45,55.57,529.66
2015-08-14,148.28,50.23,68.65,103.92,103.45,28.68,86.12,1.84,187.03,12.81,120.66,205.55,32.38,38.65,135.6617,73.37,79.6,51.11,93.76,186.58,60.57,63.6,314.5,273.78,30.87,63.86,689.4,657.12,55.76,531.52
2015-08-17,149.24,50.38,69.37,106.45,103.48,29.3,86.77,1.8,184.69,12.87,123.04,205.72,32.265,38.82,135.6802,73.57,81.51,51.77,94.79,191.22,60.88,64.68,321.25,271.32,31.46,63.85,694.1,660.87,55.67,535.22
2015-08-18,148.31,50.44,68.86,104.93,103.86,29.22,86.45,1.8,185.77,12.82,124.21,204.91,32.29,39.02,135.0053,73.85,81.51,51.11,94.87,187.42,60.52,64.57,320.3,273.49,31.165,63.57,688.7,656.13,55.2,535.02
2015-08-19,145.87,49.84,68.59,104.55,102.87,28.98,85.48,1.8,187.84,12.54,122.18,201.77,31.525,38.4,133.7295,73.06,80.99,49.88,94.56,184.96,59.73,64.23,318.86,268.57,31.245,63.66,694.0,660.9,54.81,532.92
2015-08-20,143.35,48.53,67.48,102.19,99.97,27.98,82.69,1.7,184.45,12.31,118.53,196.85,30.625,37.51,129.7819,69.78,79.01,49.32,94.46,178.62,58.02,62.6,307.39,266.63,30.92,62.7,679.5,646.83,54.73,515.78
2015-08-21,142.09,47.13,65.9,97.08,97.13,27.22,78.87,1.78,177.54,12.0,115.51,190.72,29.6,36.23,127.1101,68.04,76.14,46.81,92.23,173.81,56.45,60.38,298.57,259.22,30.365,61.25,644.03,612.48,53.94,494.47
2015-08-24,138.58,43.7,63.45,94.57,92.67,26.16,74.27,1.75,173.75,11.53,110.51,182.73,28.145,34.68,122.3304,66.52,73.1,44.34,88.18,166.85,54.55,58.56,291.82,247.05,29.02,58.39,618.11,589.61,52.14,463.37
2015-08-25,137.64,42.9,60.71,93.88,92.14,26.18,74.57,1.66,171.22,11.34,110.5,179.59,27.615,34.36,124.6324,65.63,74.55,42.8,85.87,165.44,54.23,56.95,290.63,247.4,28.05,56.99,612.47,582.06,51.82,466.37
2015-08-26,142.72,43.98,63.14,97.29,95.04,27.29,77.33,1.72,171.46,11.65,115.42,184.71,28.46,35.62,127.3874,68.17,76.32,43.07,87.55,173.54,55.95,59.02,305.98,257.81,28.33,57.4,659.74,628.62,53.21,500.77
2015-08-27,143.9,45.64,64.51,98.2,95.73,27.93,78.91,1.78,176.23,11.87,117.78,189.07,29.315,36.64,130.0315,70.5,76.24,45.13,88.28,179.82,56.82,60.51,312.0,263.83,28.865,58.74,667.96,637.61,53.71,518.37
2015-08-28,144.21,46.02,63.98,98.23,95.85,29.22,79.4,1.85,176.48,12.1,116.86,187.48,29.335,36.51,130.05,71.9,75.81,45.3,88.44,178.86,57.27,60.27,308.01,262.25,28.9,58.63,659.69,630.38,54.17,518.01
2015-08-31,142.14,45.29,62.41,95.9,94.27,28.63,78.57,1.81,175.25,12.0,114.52,186.44,29.3,36.31,128.9961,71.31,74.86,45.21,85.99,172.19,56.6,59.61,303.74,257.19,28.335,58.28,647.82,618.25,53.58,512.89
2015-09-01,138.5,43.57,60.5,92.78,92.29,27.86,75.99,1.71,172.62,11.44,111.55,179.21,28.325,34.75,125.6586,70.43,74.8,42.85,84.24,170.85,53.94,58.56,294.21,252.4,27.56,57.14,629.56,597.79,52.03,496.54
2015-09-02,141.24,44.24,60.98,95.61,94.43,28.37,77.25,1.77,175.25,11.32,113.56,178.83,28.725,35.53,128.4598,71.27,78.83,42.73,85.34,176.24,55.1,59.32,299.61,255.51,27.565,57.93,644.91,614.34,53.13,510.55
2015-09-03,141.74,44.14,61.58,94.16,95.61,28.6,78.32,1.79,173.24,11.44,115.18,177.57,28.775,35.75,129.0608,73.26,78.07,42.87,85.4,175.28,55.13,59.79,297.44,256.76,27.69,57.98,637.05,606.25,53.59,504.72
2015-09-04,139.84,43.07,59.77,93.82,94.45,28.1,76.89,1.82,172.13,11.03,113.47,173.25,28.195,35.06,125.6401,72.58,78.58,42.43,83.4,171.98,54.28,58.72,293.74,250.5,27.275,57.04,628.96,600.7,52.38,499.0
2015-09-07,139.84,43.07,59.77,93.82,94.45,28.1,76.89,1.82,172.13,11.03,113.47,173.25,28.195,35.06,125.6401,72.58,78.58,42.43,83.4,171.98,54.28,58.72,293.74,250.5,27.275,57.04,628.96,600.7,52.38,499.0
2015-09-08,143.43,44.04,60.57,96.2,97.12,28.87,79.78,1.88,175.32,11.32,118.14,180.63,28.785,36.21,128.7372,74.28,81.24,43.02,84.45,176.93,55.4,60.36,300.18,257.52,27.8,58.2,643.88,614.66,53.49,517.54
2015-09-09,140.86,43.23,59.26,94.17,95.52,28.69,78.52,1.85,174.92,11.3,117.23,177.61,28.495,35.54,126.8604,73.35,81.77,43.03,84.22,171.76,54.97,60.2,294.92,251.7,27.505,57.35,643.41,612.72,53.02,516.89
2015-09-10,140.78,43.12,59.58,95.37,96.81,29.06,78.7,1.84,174.88,11.24,116.19,176.94,28.85,35.86,126.2041,74.55,81.29,42.8,84.38,171.65,55.19,60.3,293.6,251.74,27.42,57.67,651.08,621.35,53.27,522.24
2015-09-11,141.26,43.41,59.35,95.57,97.35,29.15,79.19,2.01,174.84,11.13,117.89,176.01,29.07,35.96,126.1208,74.67,81.87,42.0,86.23,171.93,55.55,60.63,295.24,253.63,27.625,58.14,655.3,625.77,52.59,529.44
2015-09-14,140.81,43.17,58.94,96.68,96.51,29.21,78.46,1.82,175.0,11.07,116.39,174.64,28.9,35.55,125.2518,74.58,80.74,41.88,86.58,168.8,55.61,60.72,295.96,251.91,27.7,58.24,652.47,623.24,52.45,521.38
2015-09-15,143.6,43.81,59.2,100.29,98.24,29.8,79.53,1.86,176.85,11.12,117.57,177.76,29.285,36.15,125.3812,75.2,79.74,44.27,87.66,169.03,56.52,61.64,303.74,256.43,27.8,58.98,665.07,635.14,54.11,522.37
2015-09-16,144.2,43.86,59.51,98.4,98.96,30.52,80.53,1.89,178.59,11.18,117.58,180.85,29.42,36.52,128.2102,74.82,79.13,44.74,88.79,167.79,56.6,61.81,303.74,254.4,28.105,59.2,665.52,635.98,55.36,527.39
2015-09-17,142.95,44.24,59.86,104.08,98.53,30.97,80.31,1.89,178.28,11.17,117.76,179.52,29.055,36.4,128.5338,74.64,79.69,45.05,89.55,167.99,58.45,62.04,301.05,255.35,28.54,58.99,671.67,642.9,54.69,538.87
2015-09-18,139.62,43.33,61.22,104.18,97.53,31.1,81.25,1.87,173.7,10.94,116.15,175.21,28.575,35.74,124.4382,71.95,78.74,45.71,88.92,166.58,57.42,61.12,295.29,251.66,28.375,57.57,660.92,629.25,54.05,540.26
2015-09-21,140.04,43.3,59.39,103.02,98.43,31.52,83.32,1.81,174.75,10.78,118.82,176.02,28.85,35.69,124.6879,72.09,82.09,46.4,89.35,160.51,57.01,61.72,285.62,255.99,28.575,58.56,666.98,635.44,54.79,548.39
2015-09-22,138.02,42.48,57.74,102.72,97.67,31.41,84.66,1.73,174.44,10.48,118.12,171.85,28.52,35.05,122.6077,70.61,78.65,45.71,87.31,159.24,56.87,60.37,287.76,252.38,28.35,58.1,653.2,622.69,54.2,538.4
2015-09-23,137.66,42.2,57.43,102.4,97.86,31.62,85.5,1.7,175.87,10.14,118.82,169.88,28.71,34.95,120.6293,70.54,80.07,45.31,89.55,159.63,57.21,60.59,286.61,254.84,28.39,58.51,653.29,622.36,54.4,536.07
2015-09-24,137.58,41.94,56.57,97.49,97.77,31.49,83.91,1.72,174.8,10.0,116.44,170.01,28.745,34.55,119.6863,69.39,78.98,45.22,88.74,157.05,56.96,60.18,290.56,254.02,28.68,58.59,654.91,625.8,54.61,533.75
2015-09-25,139.56,40.86,55.74,95.11,96.94,32.06,83.13,1.71,176.84,9.96,112.02,170.59,28.915,34.45,117.9945,70.55,80.7,45.13,87.91,149.25,56.65,59.64,279.03,259.3,28.99,58.99,640.15,611.97,54.79,524.25
2015-09-28,138.38,39.06,52.5,93.16,95.95,31.31,80.52,1.66,171.4,9.81,105.3,165.65,28.505,33.37,115.7941,67.96,78.11,41.78,85.45,145.6,55.33,57.26,254.87,249.47,29.02,57.74,624.25,594.89,54.63,504.06
2015-09-29,141.55,39.5,52.79,89.03,96.6,30.66,79.83,1.67,170.53,9.46,106.31,166.61,28.86,33.74,116.3211,67.5,78.38,42.53,85.62,147.75,55.91,56.07,252.1,251.2,28.87,58.36,622.61,594.97,54.23,496.07
2015-09-30,141.77,40.22,54.41,92.76,98.26,30.89,82.22,1.72,189.53,9.79,109.41,170.99,29.065,34.33,117.9482,69.06,79.45,44.1,84.67,156.39,56.76,57.66,271.81,258.98,29.245,58.24,638.37,608.42,54.4,511.89
2015-10-01,140.8,40.76,55.13,89.21,98.44,30.9,83.75,1.74,192.04,9.89,109.94,170.36,28.98,33.74,119.5106,68.96,80.23,45.17,84.49,157.82,55.44,58.56,282.35,262.35,28.795,57.97,642.0,611.29,54.22,520.72
